timestamp,git_commit,runner_sha256,source_sha256,build_contract,build_contract_payload_sha256,device_index,gpu,gpu_uuid,sm,driver,cuda,nvcc,build_preset,dtype,batch,heads,layout,implementation,path,n,d,causal,input_pattern,seed,warmup,iterations,repeats,latency_ms,latency_min_ms,latency_max_ms,spread_pct,passed,max_abs,max_rel,workspace_bytes,reference,timing,cta_count,requested_kv_elements
2026-07-15T12:45:39Z,e6ce1d08ce25297127ced33e18598beca366a68e,0b701c87c86c9b315af35eeedf5826d66313648061ce2b186724a7485069a928,141a5daef9d78a3ba79b2e6d39e7db95eb3c82baf9117b255ac3fabd277b6040,release-sm80-81b0720deaaf5ea6,81b0720deaaf5ea63ec6952b6afbc5ca01d3428b4ec27d328bf940383986a41a,0,NVIDIA_A100_80GB_PCIe,GPU-6b24bab9-c81f-0e0e-ff68-a11dcf17018b,8.0,13030,Cuda compilation tools; release 13.3; V13.3.33,"nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Fri_Apr_24_07:22:02_PM_PDT_2026 Cuda compilation tools, release 13.3, V13.3.33 Build cuda_13.3.r13.3/compiler.37862127_0",release-sm80,fp32,1,1,row-major,br1,br1,512,64,1,random,1234,10,50,3,0.286372,0.286310,0.286761,0.157487,true,0.000000,0.003564,0,cpu-double,cuda-event,512,33554432
2026-07-15T12:45:39Z,e6ce1d08ce25297127ced33e18598beca366a68e,0b701c87c86c9b315af35eeedf5826d66313648061ce2b186724a7485069a928,141a5daef9d78a3ba79b2e6d39e7db95eb3c82baf9117b255ac3fabd277b6040,release-sm80-81b0720deaaf5ea6,81b0720deaaf5ea63ec6952b6afbc5ca01d3428b4ec27d328bf940383986a41a,0,NVIDIA_A100_80GB_PCIe,GPU-6b24bab9-c81f-0e0e-ff68-a11dcf17018b,8.0,13030,Cuda compilation tools; release 13.3; V13.3.33,"nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Fri_Apr_24_07:22:02_PM_PDT_2026 Cuda compilation tools, release 13.3, V13.3.33 Build cuda_13.3.r13.3/compiler.37862127_0",release-sm80,fp32,1,1,row-major,br4,br4,512,64,1,random,1234,10,50,3,0.464957,0.464876,0.465080,0.043875,true,0.000000,0.003564,0,cpu-double,cuda-event,128,8388608
2026-07-15T12:45:39Z,e6ce1d08ce25297127ced33e18598beca366a68e,0b701c87c86c9b315af35eeedf5826d66313648061ce2b186724a7485069a928,141a5daef9d78a3ba79b2e6d39e7db95eb3c82baf9117b255ac3fabd277b6040,release-sm80-81b0720deaaf5ea6,81b0720deaaf5ea63ec6952b6afbc5ca01d3428b4ec27d328bf940383986a41a,0,NVIDIA_A100_80GB_PCIe,GPU-6b24bab9-c81f-0e0e-ff68-a11dcf17018b,8.0,13030,Cuda compilation tools; release 13.3; V13.3.33,"nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Fri_Apr_24_07:22:02_PM_PDT_2026 Cuda compilation tools, release 13.3, V13.3.33 Build cuda_13.3.r13.3/compiler.37862127_0",release-sm80,fp32,1,1,row-major,br1,br1,1024,64,0,random,1234,10,50,3,1.487196,1.486049,1.488077,0.136364,true,0.000000,0.004011,0,cpu-double,cuda-event,1024,134217728
2026-07-15T12:45:39Z,e6ce1d08ce25297127ced33e18598beca366a68e,0b701c87c86c9b315af35eeedf5826d66313648061ce2b186724a7485069a928,141a5daef9d78a3ba79b2e6d39e7db95eb3c82baf9117b255ac3fabd277b6040,release-sm80-81b0720deaaf5ea6,81b0720deaaf5ea63ec6952b6afbc5ca01d3428b4ec27d328bf940383986a41a,0,NVIDIA_A100_80GB_PCIe,GPU-6b24bab9-c81f-0e0e-ff68-a11dcf17018b,8.0,13030,Cuda compilation tools; release 13.3; V13.3.33,"nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Fri_Apr_24_07:22:02_PM_PDT_2026 Cuda compilation tools, release 13.3, V13.3.33 Build cuda_13.3.r13.3/compiler.37862127_0",release-sm80,fp32,1,1,row-major,br4,br4,1024,64,0,random,1234,10,50,3,1.202831,1.202668,1.203016,0.028932,true,0.000000,0.004011,0,cpu-double,cuda-event,256,33554432
2026-07-15T12:45:39Z,e6ce1d08ce25297127ced33e18598beca366a68e,0b701c87c86c9b315af35eeedf5826d66313648061ce2b186724a7485069a928,141a5daef9d78a3ba79b2e6d39e7db95eb3c82baf9117b255ac3fabd277b6040,release-sm80-81b0720deaaf5ea6,81b0720deaaf5ea63ec6952b6afbc5ca01d3428b4ec27d328bf940383986a41a,0,NVIDIA_A100_80GB_PCIe,GPU-6b24bab9-c81f-0e0e-ff68-a11dcf17018b,8.0,13030,Cuda compilation tools; release 13.3; V13.3.33,"nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Fri_Apr_24_07:22:02_PM_PDT_2026 Cuda compilation tools, release 13.3, V13.3.33 Build cuda_13.3.r13.3/compiler.37862127_0",release-sm80,fp32,1,1,row-major,br1,br1,1024,64,1,random,1234,10,50,3,1.103421,1.103381,1.103729,0.031538,true,0.000000,0.010242,0,cpu-double,cuda-event,1024,134217728
2026-07-15T12:45:39Z,e6ce1d08ce25297127ced33e18598beca366a68e,0b701c87c86c9b315af35eeedf5826d66313648061ce2b186724a7485069a928,141a5daef9d78a3ba79b2e6d39e7db95eb3c82baf9117b255ac3fabd277b6040,release-sm80-81b0720deaaf5ea6,81b0720deaaf5ea63ec6952b6afbc5ca01d3428b4ec27d328bf940383986a41a,0,NVIDIA_A100_80GB_PCIe,GPU-6b24bab9-c81f-0e0e-ff68-a11dcf17018b,8.0,13030,Cuda compilation tools; release 13.3; V13.3.33,"nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Fri_Apr_24_07:22:02_PM_PDT_2026 Cuda compilation tools, release 13.3, V13.3.33 Build cuda_13.3.r13.3/compiler.37862127_0",release-sm80,fp32,1,1,row-major,br4,br4,1024,64,1,random,1234,10,50,3,0.934728,0.934687,0.934851,0.017545,true,0.000000,0.010242,0,cpu-double,cuda-event,256,33554432
2026-07-15T12:45:39Z,e6ce1d08ce25297127ced33e18598beca366a68e,0b701c87c86c9b315af35eeedf5826d66313648061ce2b186724a7485069a928,141a5daef9d78a3ba79b2e6d39e7db95eb3c82baf9117b255ac3fabd277b6040,release-sm80-81b0720deaaf5ea6,81b0720deaaf5ea63ec6952b6afbc5ca01d3428b4ec27d328bf940383986a41a,0,NVIDIA_A100_80GB_PCIe,GPU-6b24bab9-c81f-0e0e-ff68-a11dcf17018b,8.0,13030,Cuda compilation tools; release 13.3; V13.3.33,"nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Fri_Apr_24_07:22:02_PM_PDT_2026 Cuda compilation tools, release 13.3, V13.3.33 Build cuda_13.3.r13.3/compiler.37862127_0",release-sm80,fp32,1,1,row-major,br1,br1,2048,64,0,random,1234,10,50,3,4.551086,4.497469,4.554465,1.252360,true,0.000000,0.023818,0,cpu-double,cuda-event,2048,536870912
2026-07-15T12:45:39Z,e6ce1d08ce25297127ced33e18598beca366a68e,0b701c87c86c9b315af35eeedf5826d66313648061ce2b186724a7485069a928,141a5daef9d78a3ba79b2e6d39e7db95eb3c82baf9117b255ac3fabd277b6040,release-sm80-81b0720deaaf5ea6,81b0720deaaf5ea63ec6952b6afbc5ca01d3428b4ec27d328bf940383986a41a,0,NVIDIA_A100_80GB_PCIe,GPU-6b24bab9-c81f-0e0e-ff68-a11dcf17018b,8.0,13030,Cuda compilation tools; release 13.3; V13.3.33,"nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Fri_Apr_24_07:22:02_PM_PDT_2026 Cuda compilation tools, release 13.3, V13.3.33 Build cuda_13.3.r13.3/compiler.37862127_0",release-sm80,fp32,1,1,row-major,br4,br4,2048,64,0,random,1234,10,50,3,3.094467,3.090166,3.101737,0.373925,true,0.000000,0.023818,0,cpu-double,cuda-event,512,134217728
2026-07-15T12:45:39Z,e6ce1d08ce25297127ced33e18598beca366a68e,0b701c87c86c9b315af35eeedf5826d66313648061ce2b186724a7485069a928,141a5daef9d78a3ba79b2e6d39e7db95eb3c82baf9117b255ac3fabd277b6040,release-sm80-81b0720deaaf5ea6,81b0720deaaf5ea63ec6952b6afbc5ca01d3428b4ec27d328bf940383986a41a,0,NVIDIA_A100_80GB_PCIe,GPU-6b24bab9-c81f-0e0e-ff68-a11dcf17018b,8.0,13030,Cuda compilation tools; release 13.3; V13.3.33,"nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Fri_Apr_24_07:22:02_PM_PDT_2026 Cuda compilation tools, release 13.3, V13.3.33 Build cuda_13.3.r13.3/compiler.37862127_0",release-sm80,fp32,1,1,row-major,br1,br1,2048,64,1,random,1234,10,50,3,3.411681,3.396116,3.412664,0.485039,true,0.000000,0.010451,0,cpu-double,cuda-event,2048,536870912
2026-07-15T12:45:39Z,e6ce1d08ce25297127ced33e18598beca366a68e,0b701c87c86c9b315af35eeedf5826d66313648061ce2b186724a7485069a928,141a5daef9d78a3ba79b2e6d39e7db95eb3c82baf9117b255ac3fabd277b6040,release-sm80-81b0720deaaf5ea6,81b0720deaaf5ea63ec6952b6afbc5ca01d3428b4ec27d328bf940383986a41a,0,NVIDIA_A100_80GB_PCIe,GPU-6b24bab9-c81f-0e0e-ff68-a11dcf17018b,8.0,13030,Cuda compilation tools; release 13.3; V13.3.33,"nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Fri_Apr_24_07:22:02_PM_PDT_2026 Cuda compilation tools, release 13.3, V13.3.33 Build cuda_13.3.r13.3/compiler.37862127_0",release-sm80,fp32,1,1,row-major,br4,br4,2048,64,1,random,1234,10,50,3,2.291671,2.291282,2.291712,0.018764,true,0.000000,0.010451,0,cpu-double,cuda-event,512,134217728
